LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,STINT,TOT,PC_PA,M,2006-01,2.5117,
ESP,STINT,TOT,PC_PA,M,2006-02,2.6004,
ESP,STINT,TOT,PC_PA,M,2006-03,2.7226,
ESP,STINT,TOT,PC_PA,M,2006-04,2.7938,
ESP,STINT,TOT,PC_PA,M,2006-05,2.889,
ESP,STINT,TOT,PC_PA,M,2006-06,2.9857,
ESP,STINT,TOT,PC_PA,M,2006-07,3.1022,
ESP,STINT,TOT,PC_PA,M,2006-08,3.2265,
ESP,STINT,TOT,PC_PA,M,2006-09,3.3354,
ESP,STINT,TOT,PC_PA,M,2006-10,3.502,
ESP,STINT,TOT,PC_PA,M,2006-11,3.5972,
ESP,STINT,TOT,PC_PA,M,2006-12,3.6842,
ESP,STINT,TOT,PC_PA,M,2007-01,3.7519,
ESP,STINT,TOT,PC_PA,M,2007-02,3.8182,
ESP,STINT,TOT,PC_PA,M,2007-03,3.8909,
ESP,STINT,TOT,PC_PA,M,2007-04,3.9753,
ESP,STINT,TOT,PC_PA,M,2007-05,4.0714,
ESP,STINT,TOT,PC_PA,M,2007-06,4.1478,
ESP,STINT,TOT,PC_PA,M,2007-07,4.2162,
ESP,STINT,TOT,PC_PA,M,2007-08,4.5436,
ESP,STINT,TOT,PC_PA,M,2007-09,4.7417,
ESP,STINT,TOT,PC_PA,M,2007-10,4.6874,
ESP,STINT,TOT,PC_PA,M,2007-11,4.6385,
ESP,STINT,TOT,PC_PA,M,2007-12,4.8484,
ESP,STINT,TOT,PC_PA,M,2008-01,4.4815,
ESP,STINT,TOT,PC_PA,M,2008-02,4.3621,
ESP,STINT,TOT,PC_PA,M,2008-03,4.5964,
ESP,STINT,TOT,PC_PA,M,2008-04,4.7835,
ESP,STINT,TOT,PC_PA,M,2008-05,4.8574,
ESP,STINT,TOT,PC_PA,M,2008-06,4.9405,
ESP,STINT,TOT,PC_PA,M,2008-07,4.961,
ESP,STINT,TOT,PC_PA,M,2008-08,4.9652,
ESP,STINT,TOT,PC_PA,M,2008-09,5.0192,
ESP,STINT,TOT,PC_PA,M,2008-10,5.1131,
ESP,STINT,TOT,PC_PA,M,2008-11,4.2383,
ESP,STINT,TOT,PC_PA,M,2008-12,3.2926,
ESP,STINT,TOT,PC_PA,M,2009-01,2.4565,
ESP,STINT,TOT,PC_PA,M,2009-02,1.9431,
ESP,STINT,TOT,PC_PA,M,2009-03,1.6355,
ESP,STINT,TOT,PC_PA,M,2009-04,1.4223,
ESP,STINT,TOT,PC_PA,M,2009-05,1.2817,
ESP,STINT,TOT,PC_PA,M,2009-06,1.2279,
ESP,STINT,TOT,PC_PA,M,2009-07,0.975,
ESP,STINT,TOT,PC_PA,M,2009-08,0.8605,
ESP,STINT,TOT,PC_PA,M,2009-09,0.7721,
ESP,STINT,TOT,PC_PA,M,2009-10,0.7375,
ESP,STINT,TOT,PC_PA,M,2009-11,0.7162,
ESP,STINT,TOT,PC_PA,M,2009-12,0.7120000000000001,
ESP,STINT,TOT,PC_PA,M,2010-01,0.6797,
ESP,STINT,TOT,PC_PA,M,2010-02,0.6617,
ESP,STINT,TOT,PC_PA,M,2010-03,0.645,
ESP,STINT,TOT,PC_PA,M,2010-04,0.6447,
ESP,STINT,TOT,PC_PA,M,2010-05,0.6865,
ESP,STINT,TOT,PC_PA,M,2010-06,0.7276,
ESP,STINT,TOT,PC_PA,M,2010-07,0.8488,
ESP,STINT,TOT,PC_PA,M,2010-08,0.8955,
ESP,STINT,TOT,PC_PA,M,2010-09,0.8805,
ESP,STINT,TOT,PC_PA,M,2010-10,0.9977,
ESP,STINT,TOT,PC_PA,M,2010-11,1.042,
ESP,STINT,TOT,PC_PA,M,2010-12,1.0217,
ESP,STINT,TOT,PC_PA,M,2011-01,1.0172,
